INFO 07-22 15:08:14 [__init__.py:243] Automatically detected platform cuda.
INFO 07-22 15:08:20 [__init__.py:31] Available plugins for group vllm.general_plugins:
INFO 07-22 15:08:20 [__init__.py:33] - lora_filesystem_resolver -> vllm.plugins.lora_resolvers.filesystem_resolver:register_filesystem_resolver
INFO 07-22 15:08:20 [__init__.py:36] All plugins in this group will be loaded. Set `VLLM_PLUGINS` to control which plugins to load.
INFO 07-22 15:08:21 [api_server.py:1289] vLLM API server version 0.9.0.1
INFO 07-22 15:08:21 [cli_args.py:300] non-default args: {'disable_log_requests': True}
INFO 07-22 15:08:37 [config.py:793] This model supports multiple tasks: {'embed', 'generate', 'classify', 'reward', 'score'}. Defaulting to 'generate'.
INFO 07-22 15:08:37 [config.py:2118] Chunked prefill is enabled with max_num_batched_tokens=2048.
INFO 07-22 15:08:42 [__init__.py:243] Automatically detected platform cuda.
INFO 07-22 15:08:45 [core.py:438] Waiting for init message from front-end.
INFO 07-22 15:08:45 [__init__.py:31] Available plugins for group vllm.general_plugins:
INFO 07-22 15:08:45 [__init__.py:33] - lora_filesystem_resolver -> vllm.plugins.lora_resolvers.filesystem_resolver:register_filesystem_resolver
INFO 07-22 15:08:45 [__init__.py:36] All plugins in this group will be loaded. Set `VLLM_PLUGINS` to control which plugins to load.
INFO 07-22 15:08:45 [core.py:65] Initializing a V1 LLM engine (v0.9.0.1) with config: model='meta-llama/Llama-3.1-8B', speculative_config=None, tokenizer='meta-llama/Llama-3.1-8B', skip_tokenizer_init=False, tokenizer_mode=auto, revision=None, override_neuron_config={}, tokenizer_revision=None, trust_remote_code=False, dtype=torch.bfloat16, max_seq_len=131072, download_dir=None, load_format=LoadFormat.AUTO, tensor_parallel_size=1, pipeline_parallel_size=1, disable_custom_all_reduce=False, quantization=None, enforce_eager=False, kv_cache_dtype=auto,  device_config=cuda, decoding_config=DecodingConfig(backend='auto', disable_fallback=False, disable_any_whitespace=False, disable_additional_properties=False, reasoning_backend=''), observability_config=ObservabilityConfig(show_hidden_metrics_for_version=None, otlp_traces_endpoint=None, collect_detailed_traces=None), seed=0, served_model_name=meta-llama/Llama-3.1-8B, num_scheduler_steps=1, multi_step_stream_outputs=True, enable_prefix_caching=True, chunked_prefill_enabled=True, use_async_output_proc=True, pooler_config=None, compilation_config={"level": 3, "custom_ops": ["none"], "splitting_ops": ["vllm.unified_attention", "vllm.unified_attention_with_output"], "compile_sizes": [], "inductor_compile_config": {"enable_auto_functionalized_v2": false}, "use_cudagraph": true, "cudagraph_num_of_warmups": 1, "cudagraph_capture_sizes": [512, 504, 496, 488, 480, 472, 464, 456, 448, 440, 432, 424, 416, 408, 400, 392, 384, 376, 368, 360, 352, 344, 336, 328, 320, 312, 304, 296, 288, 280, 272, 264, 256, 248, 240, 232, 224, 216, 208, 200, 192, 184, 176, 168, 160, 152, 144, 136, 128, 120, 112, 104, 96, 88, 80, 72, 64, 56, 48, 40, 32, 24, 16, 8, 4, 2, 1], "max_capture_size": 512}
WARNING 07-22 15:08:45 [utils.py:2671] Methods determine_num_available_blocks,device_config,get_cache_block_size_bytes,initialize_cache not implemented in <vllm.v1.worker.gpu_worker.Worker object at 0x7fd4a04514c0>
INFO 07-22 15:08:50 [parallel_state.py:1064] rank 0 in world size 1 is assigned as DP rank 0, PP rank 0, TP rank 0, EP rank 0
WARNING 07-22 15:08:50 [topk_topp_sampler.py:58] FlashInfer is not available. Falling back to the PyTorch-native implementation of top-p & top-k sampling. For the best performance, please install FlashInfer.
INFO 07-22 15:08:50 [gpu_model_runner.py:1531] Starting to load model meta-llama/Llama-3.1-8B...
INFO 07-22 15:08:51 [cuda.py:217] Using Flash Attention backend on V1 engine.
INFO 07-22 15:08:51 [backends.py:35] Using InductorAdaptor
INFO 07-22 15:08:52 [weight_utils.py:291] Using model weights format ['*.safetensors']
INFO 07-22 15:08:53 [weight_utils.py:307] Time spent downloading weights for meta-llama/Llama-3.1-8B: 0.561068 seconds
Loading safetensors checkpoint shards:   0% Completed | 0/4 [00:00<?, ?it/s]
Loading safetensors checkpoint shards:  25% Completed | 1/4 [00:00<00:00,  6.56it/s]
Loading safetensors checkpoint shards:  50% Completed | 2/4 [00:00<00:00,  2.12it/s]
Loading safetensors checkpoint shards:  75% Completed | 3/4 [00:01<00:00,  1.69it/s]
Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:02<00:00,  1.54it/s]
Loading safetensors checkpoint shards: 100% Completed | 4/4 [00:02<00:00,  1.73it/s]

INFO 07-22 15:08:56 [default_loader.py:280] Loading weights took 2.37 seconds
INFO 07-22 15:08:56 [gpu_model_runner.py:1549] Model loading took 14.9889 GiB and 5.312570 seconds
INFO 07-22 15:09:02 [backends.py:459] Using cache directory: /root/.cache/vllm/torch_compile_cache/842d7db6ee/rank_0_0 for vLLM's torch.compile
INFO 07-22 15:09:02 [backends.py:469] Dynamo bytecode transform time: 6.07 s
INFO 07-22 15:09:04 [backends.py:158] Cache the graph of shape None for later use
INFO 07-22 15:09:26 [backends.py:170] Compiling a graph for general shape takes 23.65 s
INFO 07-22 15:09:37 [monitor.py:33] torch.compile takes 29.72 s in total
INFO 07-22 15:09:38 [kv_cache_utils.py:637] GPU KV cache size: 191,312 tokens
INFO 07-22 15:09:38 [kv_cache_utils.py:640] Maximum concurrency for 131,072 tokens per request: 1.46x
INFO 07-22 15:10:00 [gpu_model_runner.py:1933] Graph capturing finished in 22 secs, took 0.52 GiB
INFO 07-22 15:10:00 [core.py:167] init engine (profile, create kv cache, warmup model) took 64.16 seconds
INFO 07-22 15:10:01 [loggers.py:134] vllm cache_config_info with initialization after num_gpu_blocks is: 11957
WARNING 07-22 15:10:02 [config.py:1339] Default sampling parameters have been overridden by the model's Hugging Face generation config recommended from the model creator. If this is not intended, please relaunch vLLM instance with `--generation-config vllm`.
INFO 07-22 15:10:02 [serving_chat.py:117] Using default chat sampling params from model: {'temperature': 0.6, 'top_p': 0.9}
INFO 07-22 15:10:03 [serving_completion.py:65] Using default completion sampling params from model: {'temperature': 0.6, 'top_p': 0.9}
INFO 07-22 15:10:03 [api_server.py:1336] Starting vLLM API server on http://0.0.0.0:8000
INFO 07-22 15:10:03 [launcher.py:28] Available routes are:
INFO 07-22 15:10:03 [launcher.py:36] Route: /openapi.json, Methods: GET, HEAD
INFO 07-22 15:10:03 [launcher.py:36] Route: /docs, Methods: GET, HEAD
INFO 07-22 15:10:03 [launcher.py:36] Route: /docs/oauth2-redirect, Methods: GET, HEAD
INFO 07-22 15:10:03 [launcher.py:36] Route: /redoc, Methods: GET, HEAD
INFO 07-22 15:10:03 [launcher.py:36] Route: /health, Methods: GET
INFO 07-22 15:10:03 [launcher.py:36] Route: /load, Methods: GET
INFO 07-22 15:10:03 [launcher.py:36] Route: /ping, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /ping, Methods: GET
INFO 07-22 15:10:03 [launcher.py:36] Route: /tokenize, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /detokenize, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /v1/models, Methods: GET
INFO 07-22 15:10:03 [launcher.py:36] Route: /version, Methods: GET
INFO 07-22 15:10:03 [launcher.py:36] Route: /v1/chat/completions, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /v1/completions, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /v1/embeddings, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /pooling, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /classify, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /score, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /v1/score, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /v1/audio/transcriptions, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /rerank, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /v1/rerank, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /v2/rerank, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /invocations, Methods: POST
INFO 07-22 15:10:03 [launcher.py:36] Route: /metrics, Methods: GET
INFO:     Started server process [206029]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     127.0.0.1:53218 - "GET /health HTTP/1.1" 200 OK
INFO 07-22 15:13:03 [loggers.py:116] Engine 000: Avg prompt throughput: 8602.6 tokens/s, Avg generation throughput: 41.7 tokens/s, Running: 20 reqs, Waiting: 13273 reqs, GPU KV cache usage: 7.4%, Prefix cache hit rate: 1.7%
INFO 07-22 15:13:13 [loggers.py:116] Engine 000: Avg prompt throughput: 12720.0 tokens/s, Avg generation throughput: 231.2 tokens/s, Running: 49 reqs, Waiting: 13117 reqs, GPU KV cache usage: 19.5%, Prefix cache hit rate: 1.9%
INFO 07-22 15:13:23 [loggers.py:116] Engine 000: Avg prompt throughput: 12142.0 tokens/s, Avg generation throughput: 361.8 tokens/s, Running: 62 reqs, Waiting: 12977 reqs, GPU KV cache usage: 26.4%, Prefix cache hit rate: 1.9%
INFO 07-22 15:13:33 [loggers.py:116] Engine 000: Avg prompt throughput: 11894.1 tokens/s, Avg generation throughput: 353.5 tokens/s, Running: 59 reqs, Waiting: 12838 reqs, GPU KV cache usage: 25.3%, Prefix cache hit rate: 1.9%
INFO 07-22 15:13:43 [loggers.py:116] Engine 000: Avg prompt throughput: 11911.5 tokens/s, Avg generation throughput: 353.3 tokens/s, Running: 60 reqs, Waiting: 12700 reqs, GPU KV cache usage: 26.2%, Prefix cache hit rate: 1.9%
INFO 07-22 15:13:53 [loggers.py:116] Engine 000: Avg prompt throughput: 12058.4 tokens/s, Avg generation throughput: 372.3 tokens/s, Running: 70 reqs, Waiting: 12551 reqs, GPU KV cache usage: 28.6%, Prefix cache hit rate: 1.9%
INFO 07-22 15:14:03 [loggers.py:116] Engine 000: Avg prompt throughput: 11434.3 tokens/s, Avg generation throughput: 419.7 tokens/s, Running: 69 reqs, Waiting: 12419 reqs, GPU KV cache usage: 30.5%, Prefix cache hit rate: 1.9%
INFO 07-22 15:14:13 [loggers.py:116] Engine 000: Avg prompt throughput: 11704.5 tokens/s, Avg generation throughput: 404.3 tokens/s, Running: 58 reqs, Waiting: 12283 reqs, GPU KV cache usage: 23.8%, Prefix cache hit rate: 1.9%
INFO 07-22 15:14:23 [loggers.py:116] Engine 000: Avg prompt throughput: 11974.8 tokens/s, Avg generation throughput: 349.3 tokens/s, Running: 67 reqs, Waiting: 12142 reqs, GPU KV cache usage: 25.4%, Prefix cache hit rate: 1.9%
INFO 07-22 15:14:33 [loggers.py:116] Engine 000: Avg prompt throughput: 11717.7 tokens/s, Avg generation throughput: 407.3 tokens/s, Running: 71 reqs, Waiting: 12004 reqs, GPU KV cache usage: 28.5%, Prefix cache hit rate: 1.9%
INFO 07-22 15:14:43 [loggers.py:116] Engine 000: Avg prompt throughput: 11652.0 tokens/s, Avg generation throughput: 422.6 tokens/s, Running: 68 reqs, Waiting: 11868 reqs, GPU KV cache usage: 29.4%, Prefix cache hit rate: 1.9%
INFO 07-22 15:14:53 [loggers.py:116] Engine 000: Avg prompt throughput: 11554.2 tokens/s, Avg generation throughput: 380.7 tokens/s, Running: 61 reqs, Waiting: 11738 reqs, GPU KV cache usage: 29.8%, Prefix cache hit rate: 1.9%
INFO 07-22 15:15:03 [loggers.py:116] Engine 000: Avg prompt throughput: 11494.1 tokens/s, Avg generation throughput: 338.7 tokens/s, Running: 53 reqs, Waiting: 11615 reqs, GPU KV cache usage: 27.0%, Prefix cache hit rate: 1.8%
INFO 07-22 15:15:13 [loggers.py:116] Engine 000: Avg prompt throughput: 11880.4 tokens/s, Avg generation throughput: 310.8 tokens/s, Running: 59 reqs, Waiting: 11480 reqs, GPU KV cache usage: 28.3%, Prefix cache hit rate: 1.8%
INFO 07-22 15:15:23 [loggers.py:116] Engine 000: Avg prompt throughput: 11460.4 tokens/s, Avg generation throughput: 379.6 tokens/s, Running: 72 reqs, Waiting: 11353 reqs, GPU KV cache usage: 32.3%, Prefix cache hit rate: 1.8%
INFO 07-22 15:15:33 [loggers.py:116] Engine 000: Avg prompt throughput: 11172.9 tokens/s, Avg generation throughput: 435.2 tokens/s, Running: 71 reqs, Waiting: 11227 reqs, GPU KV cache usage: 28.5%, Prefix cache hit rate: 1.8%
INFO 07-22 15:15:43 [loggers.py:116] Engine 000: Avg prompt throughput: 11576.9 tokens/s, Avg generation throughput: 403.5 tokens/s, Running: 63 reqs, Waiting: 11098 reqs, GPU KV cache usage: 27.0%, Prefix cache hit rate: 1.8%
INFO 07-22 15:15:53 [loggers.py:116] Engine 000: Avg prompt throughput: 11855.7 tokens/s, Avg generation throughput: 374.7 tokens/s, Running: 66 reqs, Waiting: 10951 reqs, GPU KV cache usage: 26.3%, Prefix cache hit rate: 1.8%
INFO 07-22 15:16:03 [loggers.py:116] Engine 000: Avg prompt throughput: 11985.0 tokens/s, Avg generation throughput: 399.2 tokens/s, Running: 69 reqs, Waiting: 10804 reqs, GPU KV cache usage: 24.4%, Prefix cache hit rate: 1.8%
INFO 07-22 15:16:13 [loggers.py:116] Engine 000: Avg prompt throughput: 11449.6 tokens/s, Avg generation throughput: 398.0 tokens/s, Running: 63 reqs, Waiting: 10683 reqs, GPU KV cache usage: 25.4%, Prefix cache hit rate: 1.8%
INFO 07-22 15:16:23 [loggers.py:116] Engine 000: Avg prompt throughput: 11701.8 tokens/s, Avg generation throughput: 375.6 tokens/s, Running: 60 reqs, Waiting: 10543 reqs, GPU KV cache usage: 26.6%, Prefix cache hit rate: 1.8%
INFO 07-22 15:16:33 [loggers.py:116] Engine 000: Avg prompt throughput: 11701.2 tokens/s, Avg generation throughput: 367.3 tokens/s, Running: 68 reqs, Waiting: 10409 reqs, GPU KV cache usage: 29.2%, Prefix cache hit rate: 1.8%
INFO 07-22 15:16:43 [loggers.py:116] Engine 000: Avg prompt throughput: 11647.9 tokens/s, Avg generation throughput: 397.0 tokens/s, Running: 73 reqs, Waiting: 10263 reqs, GPU KV cache usage: 28.0%, Prefix cache hit rate: 1.9%
INFO 07-22 15:16:53 [loggers.py:116] Engine 000: Avg prompt throughput: 11745.6 tokens/s, Avg generation throughput: 415.4 tokens/s, Running: 66 reqs, Waiting: 10132 reqs, GPU KV cache usage: 26.9%, Prefix cache hit rate: 1.9%
INFO 07-22 15:17:03 [loggers.py:116] Engine 000: Avg prompt throughput: 11683.8 tokens/s, Avg generation throughput: 358.1 tokens/s, Running: 55 reqs, Waiting: 9994 reqs, GPU KV cache usage: 24.4%, Prefix cache hit rate: 1.9%
INFO 07-22 15:17:13 [loggers.py:116] Engine 000: Avg prompt throughput: 12023.6 tokens/s, Avg generation throughput: 329.0 tokens/s, Running: 57 reqs, Waiting: 9855 reqs, GPU KV cache usage: 24.2%, Prefix cache hit rate: 1.9%
INFO 07-22 15:17:23 [loggers.py:116] Engine 000: Avg prompt throughput: 11634.9 tokens/s, Avg generation throughput: 387.5 tokens/s, Running: 73 reqs, Waiting: 9710 reqs, GPU KV cache usage: 29.0%, Prefix cache hit rate: 1.9%
INFO 07-22 15:17:33 [loggers.py:116] Engine 000: Avg prompt throughput: 11505.4 tokens/s, Avg generation throughput: 414.9 tokens/s, Running: 65 reqs, Waiting: 9586 reqs, GPU KV cache usage: 28.1%, Prefix cache hit rate: 1.9%
INFO 07-22 15:17:43 [loggers.py:116] Engine 000: Avg prompt throughput: 11999.0 tokens/s, Avg generation throughput: 344.9 tokens/s, Running: 48 reqs, Waiting: 9448 reqs, GPU KV cache usage: 22.2%, Prefix cache hit rate: 1.9%
INFO 07-22 15:17:53 [loggers.py:116] Engine 000: Avg prompt throughput: 11898.3 tokens/s, Avg generation throughput: 284.7 tokens/s, Running: 56 reqs, Waiting: 9314 reqs, GPU KV cache usage: 24.4%, Prefix cache hit rate: 1.8%
INFO 07-22 15:18:03 [loggers.py:116] Engine 000: Avg prompt throughput: 11765.8 tokens/s, Avg generation throughput: 351.7 tokens/s, Running: 60 reqs, Waiting: 9185 reqs, GPU KV cache usage: 25.9%, Prefix cache hit rate: 1.8%
INFO 07-22 15:18:13 [loggers.py:116] Engine 000: Avg prompt throughput: 11681.2 tokens/s, Avg generation throughput: 374.1 tokens/s, Running: 61 reqs, Waiting: 9047 reqs, GPU KV cache usage: 26.1%, Prefix cache hit rate: 1.8%
INFO 07-22 15:18:23 [loggers.py:116] Engine 000: Avg prompt throughput: 12118.1 tokens/s, Avg generation throughput: 339.0 tokens/s, Running: 52 reqs, Waiting: 8910 reqs, GPU KV cache usage: 23.0%, Prefix cache hit rate: 1.8%
INFO 07-22 15:18:33 [loggers.py:116] Engine 000: Avg prompt throughput: 11733.8 tokens/s, Avg generation throughput: 330.6 tokens/s, Running: 60 reqs, Waiting: 8781 reqs, GPU KV cache usage: 27.0%, Prefix cache hit rate: 1.8%
INFO 07-22 15:18:43 [loggers.py:116] Engine 000: Avg prompt throughput: 11754.0 tokens/s, Avg generation throughput: 343.1 tokens/s, Running: 65 reqs, Waiting: 8648 reqs, GPU KV cache usage: 29.1%, Prefix cache hit rate: 1.8%
