"vllm:cache_config_info{block_size=""32"",cache_dtype=""fp8"",calculate_kv_scales=""False"",cpu_offload_gb=""0"",enable_prefix_caching=""None"",gpu_memory_utilization=""0.91"",is_attention_free=""False"",num_cpu_blocks=""2048"",num_gpu_blocks=""11725"",num_gpu_blocks_override=""None"",prefix_caching_hash_algo=""builtin"",sliding_window=""None"",swap_space=""4"",swap_space_bytes=""4294967296""}","vllm:num_requests_running{model_name=""meta-llama/Llama-3.1-8B""}","vllm:num_requests_waiting{model_name=""meta-llama/Llama-3.1-8B""}","vllm:gpu_cache_usage_perc{model_name=""meta-llama/Llama-3.1-8B""}","vllm:lora_requests_info{max_lora=""0"",running_lora_adapters="""",waiting_lora_adapters=""""}","vllm:num_preemptions_total{model_name=""meta-llama/Llama-3.1-8B""}","vllm:prompt_tokens_total{model_name=""meta-llama/Llama-3.1-8B""}","vllm:generation_tokens_total{model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_sum{model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""1.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""8.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""16.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""32.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""64.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""128.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""256.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""512.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""1024.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""2048.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""4096.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""8192.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""16384.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""+Inf"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_count{model_name=""meta-llama/Llama-3.1-8B""}",timestamp
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:39.146159
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:40.208857
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:41.288244
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:42.360997
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:43.449180
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:44.532309
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:45.605213
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:46.694289
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:47.767900
1.0,0.0,0.0,0.0,1.7531522191144824e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-22T02:43:48.864224
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:49.929320
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:51.012810
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:52.092869
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:53.152575
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:54.226414
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:55.293092
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:56.357292
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:57.423325
1.0,0.0,0.0,0.0,1.7531522291222959e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-22T02:43:58.479502
1.0,0.0,0.0,0.0,1.7531522391305845e+09,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2025-07-22T02:43:59.537886
1.0,0.0,0.0,0.0,1.7531522391305845e+09,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2025-07-22T02:44:00.601530
