"vllm:cache_config_info{block_size=""16"",cache_dtype=""fp8"",calculate_kv_scales=""False"",cpu_offload_gb=""0"",enable_prefix_caching=""None"",gpu_memory_utilization=""0.93"",is_attention_free=""False"",num_cpu_blocks=""4096"",num_gpu_blocks=""25228"",num_gpu_blocks_override=""None"",prefix_caching_hash_algo=""builtin"",sliding_window=""None"",swap_space=""4"",swap_space_bytes=""4294967296""}","vllm:num_requests_running{model_name=""meta-llama/Llama-3.1-8B""}","vllm:num_requests_waiting{model_name=""meta-llama/Llama-3.1-8B""}","vllm:gpu_cache_usage_perc{model_name=""meta-llama/Llama-3.1-8B""}","vllm:lora_requests_info{max_lora=""0"",running_lora_adapters="""",waiting_lora_adapters=""""}","vllm:num_preemptions_total{model_name=""meta-llama/Llama-3.1-8B""}","vllm:prompt_tokens_total{model_name=""meta-llama/Llama-3.1-8B""}","vllm:generation_tokens_total{model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_sum{model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""1.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""8.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""16.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""32.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""64.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""128.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""256.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""512.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""1024.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""2048.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""4096.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""8192.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""16384.0"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_bucket{le=""+Inf"",model_name=""meta-llama/Llama-3.1-8B""}","vllm:iteration_tokens_total_count{model_name=""meta-llama/Llama-3.1-8B""}",timestamp
1.0,0.0,0.0,0.0,1.7531282662541792e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-21T20:04:31.113023
1.0,0.0,0.0,0.0,1.7531282662541792e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-21T20:04:32.173488
1.0,0.0,0.0,0.0,1.7531282662541792e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-21T20:04:33.244365
1.0,0.0,0.0,0.0,1.7531282662541792e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-21T20:04:34.312478
1.0,0.0,0.0,0.0,1.7531282662541792e+09,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2025-07-21T20:04:35.399159
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:36.463372
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:37.530785
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:38.602152
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:39.665763
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:40.720792
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:41.788736
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:42.852041
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:43.930984
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:45.018648
1.0,0.0,0.0,0.0,1.753128276264455e+09,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2025-07-21T20:04:46.098710
1.0,0.0,0.0,0.0,1.7531282862729032e+09,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2025-07-21T20:04:47.176664
1.0,0.0,0.0,0.0,1.7531282862729032e+09,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2025-07-21T20:04:48.250229
1.0,0.0,0.0,0.0,1.7531282862729032e+09,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2025-07-21T20:04:49.329100
1.0,0.0,0.0,0.0,1.7531282862729032e+09,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2025-07-21T20:04:50.393187
